Failure_ID	ID	BreakDate	BreakYear	SourceTxt_ID	Material	InstallYear	Age	RR_Diameter	Length(ft)	OrgDiameter	OrgMaterial	OrgInstallYear	Status	BreakAge
45699	450751	00:55.0	2020	w251680	PVC	2009	16	12	214.72	12	PVC	2009	1	11
44723	450787	00:58.0	2022	w205352	PVC	2007	18	2	123.82	2	PVC	2007	1	15
47886	451110	01:04.0	2022	w270755	GLV?	1975	50	1	58.83	1	PVC	1975	1	47
45815	451600	02:40.0	2024	w237523	GLV?	1972	53	2	309.69	2	PVC	1972	1	52
45816	451697	00:13.0	2022	w237639	GLV	1961	64	1.5	723.2	1.5	GLV	1961	1	61
46373	451697	00:30.0	2021	w237639	GLV	1961	64	1.5	723.2	1.5	GLV	1961	1	60
48347	451697	05:46.0	2018	w237639	GLV	1961	64	1.5	723.2	1.5	GLV	1961	1	57
44724	451697	01:13.0	2021	w237639	GLV	1961	64	1.5	723.2	1.5	GLV	1961	1	60
49103	451712	00:12.0	2024	w237656	PVC	1980	45	6	331.54	6	PVC	1980	1	44
46374	451747	04:16.0	2022	w237693	GLV?	1985	40	2	264.5	2	PVC	1985	1	37
44725	451765	01:45.0	2018	w237712	PVC	2007	18	12	103.61	12	PVC	2007	1	11
46375	451803	05:55.0	2020	w237754	AC	1973	52	6	1271.25	6	AC	1973	1	47
44628	451803	05:15.0	2023	w237754	AC	1973	52	6	1271.25	6	AC	1973	1	50
47837	451819	05:17.0	2020	w237773	AC	1972	53	1.5	291.78	1.5	AC	1972	1	48
47764	451888	00:10.0	2022	w279042	PVC	2011	14	6	77.72	6	PVC	2011	1	11
45448	451950	02:17.0	2022	w204204	PVC	1985	40	8	95.76	8	PVC	1985	1	37
45449	452055	03:05.0	2022	w204321	GLV?	1978	47	2	99.58	2	PVC	1978	1	44
45817	452185	01:59.0	2023	w238525	PVC	2000	25	6	277.39	6	PVC	2000	1	23
45310	452210	04:12.0	2021	w238558	GLV?	1972	53	2	206.25	2	PVC	1972	1	49
47581	452398	03:33.0	2018	w380280	AC	1950	75	3	1065.8	3	AC	1950	1	68
44629	452398	00:50.0	2021	w380280	AC	1950	75	3	1065.8	3	AC	1950	1	71
44908	452398	01:56.0	2019	w380280	AC	1950	75	3	1065.8	3	AC	1950	1	69
47765	452661	03:25.0	2023	w137183	PVC	2013	12	6	18.38	6	PVC	2013	1	10
47887	452852	03:01.0	2020	w301297	PVC	1991	34	6	453.99	6	PVC	1991	1	29
45311	452872	02:40.0	2019	w301317	PVC	2007	18	2	248.46	2	PVC	2007	1	12
44630	452904	04:09.0	2023	w301351	DI?	1997	28	6	50.34	6	CI	1997	1	26
45450	453257	04:32.0	2022	w280045	CI	1950	75	6	419.59	6	CI	1950	1	72
44631	453383	04:14.0	2020	w283703	AC	1962	63	6	248.19	6	AC	1962	1	58
49104	453408	03:20.0	2018	w397587	UNK	1919	106	6	191.04	6	Unknown	NULL	1	99
47934	453933	02:09.0	2021	w491250	PVC	2005	20	8	101.57	8	PVC	2005	1	16
48348	454393	00:52.0	2018	w275683	GLV	1950	75	2	21.42	2	GLV	1950	1	68
44726	454406	05:02.0	2020	w275697	GLV	1960	65	2	35.62	2	GLV	1960	1	60
49105	454415	04:36.0	2018	w275706	GLV	1970	55	2	32.58	2	GLV	1970	1	48
49106	454419	05:53.0	2019	w275710	CI	1959	66	8	581.01	8	CI	1959	1	60
47250	454429	03:32.0	2023	w275720	PVC	1980	45	8	1242.39	8	PVC	1980	1	43
44632	454510	04:19.0	2020	w269808	AC	1954	71	4	50.66	4	AC	1954	1	66
46602	454544	01:17.0	2021	w269848	AC	1961	64	6	437.4	6	AC	1961	1	60
44727	454545	00:59.0	2021	w269849	POLYE	2010	15	1.5	20.01	1.5	POLYE	2010	1	11
47198	454555	05:49.0	2023	w269859	CI	1961	64	10	24.37	10	CI	1961	1	62
47562	454603	02:43.0	2023	w269911	CI	1974	51	10	49.86	10	CI	1974	1	49
44728	454671	02:20.0	2023	w269987	PVC	1980	45	8	34.89	8	PVC	1980	1	43
44633	454680	03:44.0	2023	w269996	PVC	1980	45	6	439.03	6	PVC	1980	1	43
45312	454699	04:32.0	2024	w270016	AC	1954	71	4	351.06	4	AC	1954	1	70
44797	454847	05:44.0	2022	w270201	PVC	2004	21	6	229.16	6	PVC	2004	1	18
46376	455464	03:51.0	2024	w394238	AC	1954	71	4	1088.49	4	AC	1954	1	70
49107	455492	00:10.0	2023	w396326	CI	1954	71	8	251.14	8	CI	1954	1	69
47251	455493	03:18.0	2023	w396355	PVC	2001	24	8	221.17	8	PVC	2001	1	22
45313	455500	00:20.0	2022	w396564	PVC	1980	45	4	1293.49	4	PVC	1980	1	42
45451	455596	02:18.0	2020	w201695	AC	1954	71	4	885.73	4	AC	1954	1	66
45452	455596	03:28.0	2020	w201695	AC	1954	71	4	885.73	4	AC	1954	1	66
45818	455596	04:09.0	2022	w201695	AC	1954	71	4	885.73	4	AC	1954	1	68
44909	455596	03:12.0	2021	w201695	AC	1954	71	4	885.73	4	AC	1954	1	67
44729	455596	02:01.0	2022	w201695	AC	1954	71	4	885.73	4	AC	1954	1	68
44910	455631	04:37.0	2019	w201734	GLV	1980	45	2	277.32	2	GLV	1980	1	39
44634	455631	02:51.0	2018	w201734	GLV	1980	45	2	277.32	2	GLV	1980	1	38
44635	455631	02:03.0	2023	w201734	GLV	1980	45	2	277.32	2	GLV	1980	1	43
45314	455631	05:19.0	2023	w201734	GLV	1980	45	2	277.32	2	GLV	1980	1	43
45315	455631	04:30.0	2023	w201734	GLV	1980	45	2	277.32	2	GLV	1980	1	43
