Failure_ID	ID	BreakDate	BreakYear	SourceTxt_ID	Material	InstallYear	Age	RR_Diameter	Length(ft)	OrgDiameter	OrgMaterial	OrgInstallYear	Status	BreakAge
2467	8297	00:00.0	2012	27-GRAN-R-B46	Ductile Iron	2000	25	6	408.46	6	Ductile Iron	2000	1	12
2867	8298	00:00.0	2021	27-GRAN-R-B26	Cast Iron	1960	65	6	246.11	6	Cast Iron	1960	1	61
2143	8300	00:00.0	2004	28-GRAN-R-B26	Cast Iron	1960	65	6	654.18	6	Cast Iron	1960	1	44
2335	8300	00:00.0	2009	28-GRAN-R-B26	Cast Iron	1960	65	6	654.18	6	Cast Iron	1960	1	49
2494	8300	00:00.0	2012	28-GRAN-R-B26	Cast Iron	1960	65	6	654.18	6	Cast Iron	1960	1	52
2240	8308	00:00.0	2007	28-BRYNM-D-A46	Cast Iron	1961	64	6	163.02	6	Cast Iron	1961	1	46
2532	8308	00:00.0	2013	28-BRYNM-D-A46	Cast Iron	1961	64	6	163.02	6	Cast Iron	1961	1	52
1925	8312	00:00.0	2000	28-BRYNM-D-A26	Cast Iron	1971	54	6	225.54	6	Cast Iron	1971	1	29
2101	8312	00:00.0	2004	28-BRYNM-D-A26	Cast Iron	1971	54	6	225.54	6	Cast Iron	1971	1	33
2019	8338	00:00.0	2002	48-JEFF-S-A14	Ductile Iron	2002	23	6	281.97	6	Ductile Iron	2002	1	0
2068	8364	00:00.0	2003	48-MAINW-S-N18	Cast Iron	1920	105	8	830.21	8	Cast Iron	1920	1	83
2414	8366	00:00.0	2010	48-5THN-S-F26	Cast Iron	1915	110	6	399	6	Cast Iron	1915	1	95
1931	8373	00:00.0	2000	38-24THN-S-A16	Galvanized	1928	97	1.5	501.29	1.5	Galvanized	1928	1	72
2369	8373	00:00.0	2009	38-24THN-S-A16	Galvanized	1928	97	1.5	501.29	1.5	Galvanized	1928	1	81
2903	8373	00:00.0	2022	38-24THN-S-A16	Galvanized	1928	97	1.5	501.29	1.5	Galvanized	1928	1	94
2716	8373	00:00.0	2018	38-24THN-S-A16	Galvanized	1928	97	1.5	501.29	1.5	Galvanized	1928	1	90
2063	8376	00:00.0	2003	58-MILLER-S-B14	Galvanized	1920	105	4	395.04	4	Galvanized	1920	1	83
2754	8376	00:00.0	2018	58-MILLER-S-B14	Galvanized	1920	105	4	395.04	4	Galvanized	1920	1	98
2878	8376	00:00.0	2021	58-miller-s-b14	Galvanized	1920	105	4	395.04	4	Galvanized	1920	1	101
1923	8380	00:00.0	2000	58-MILLER-S-C18	Cast Iron	1920	105	8	121.33	8	Cast Iron	1920	1	80
2064	8387	00:00.0	2003	39-WELL-A-A34	Ductile Iron	2004	21	8	369.93	8	Ductile Iron	2004	1	-1
2065	8387	00:00.0	2003	39-WELL-A-A34	Ductile Iron	2004	21	8	369.93	8	Ductile Iron	2004	1	-1
2066	8387	00:00.0	2003	39-WELL-A-A34	Ductile Iron	2004	21	8	369.93	8	Ductile Iron	2004	1	-1
2075	8387	00:00.0	2003	39-WELL-A-A34	Ductile Iron	2004	21	8	369.93	8	Ductile Iron	2004	1	-1
2150	8394	00:00.0	2004	29-34THS-S-A26	Cast Iron	1935	90	6	559.5	6	Cast Iron	1935	1	69
2608	8394	00:00.0	2015	29-34THS-S-A26	Cast Iron	1935	90	6	559.5	6	Cast Iron	1935	1	80
2714	8394	00:00.0	2018	29-34THS-S-A26	Cast Iron	1935	90	6	559.5	6	Cast Iron	1935	1	83
2907	8395	00:00.0	2022	29-HOLL-L-A12	Galvanized	1935	90	2	306.91	2	Galvanized	NULL	1	87
2483	8401	00:00.0	2012	27-KREB-D-A36	Cast Iron	1972	53	6	497.44	6	Cast Iron	1972	1	40
2783	8409	00:00.0	2019	43-KELL-L-A46	Asbestos Cement	1974	51	6	914.61	6	Asbestos Cement	1974	1	45
2570	8417	00:00.0	2014	58-2NDS-S-A48	Cast Iron	1907	118	8	184.6	8	Cast Iron	1907	1	107
2770	8421	00:00.0	2019	58-2NDS-S-A28	Cast Iron	1907	118	10	368.15	10	Ductile Iron	1907	1	112
2922	8435	00:00.0	2022	43-KELL-L-A66	Asbestos Cement	1974	51	6	740.3	6	Asbestos Cement	NULL	1	48
2730	8440	00:00.0	2018	47-JEFF-R-A46	Cast Iron	1923	102	6	127.49	6	Cast Iron	NULL	1	95
2548	8480	00:00.0	2014	37-CROS-S-A16	Cast Iron	1973	52	6	881.96	6	Cast Iron	1973	1	41
1969	8481	00:00.0	2001	37-HALL-A-A16	Cast Iron	1969	56	6	407.5	6	Cast Iron	1969	1	32
2463	8483	00:00.0	2012	37-SMIT-D-A36	Cast Iron	1957	68	6	256.99	6	Cast Iron	1957	1	55
2866	8483	00:00.0	2021	37-SMIT-D-A36	Cast Iron	1957	68	6	256.99	6	Cast Iron	1957	1	64
2021	8507	00:00.0	2002	110-COFF-R-A38	Cast Iron	1970	55	8	299.36	8	Cast Iron	1970	1	32
2070	8507	00:00.0	2003	110-COFF-R-A38	Cast Iron	1970	55	8	299.36	8	Cast Iron	1970	1	33
2700	8511	00:00.0	2017	27-KREB-D-B16	Ductile Iron	1993	32	6	185.23	6	Cast Iron	1993	1	24
2398	8512	00:00.0	2010	27-PLEAV-R-A16	Cast Iron	1972	53	6	336.67	6	Cast Iron	1972	1	38
2198	8519	00:00.0	2005	19-CHER-V-R-B38	Ductile Iron	1971	54	8	439.58	8	Ductile Iron	1971	1	34
2854	8524	00:00.0	2020	29-33RDS-S-B14	Cast Iron	1935	90	2	242.52	2	Cast Iron	1935	1	85
2171	8525	00:00.0	2005	29-33RDN-S-A44	Cast Iron	1939	86	2	701.38	2	Cast Iron	1939	1	66
1955	8532	00:00.0	2000	37-SMIT-D-A26	Cast Iron	1957	68	6	548.16	6	Cast Iron	1957	1	43
2454	8532	00:00.0	2011	37-SMIT-D-A26	Cast Iron	1957	68	6	548.16	6	Cast Iron	1957	1	54
2618	8532	00:00.0	2015	37-SMIT-D-A26	Cast Iron	1957	68	6	548.16	6	Cast Iron	1957	1	58
2896	8532	00:00.0	2021	37-SMIT-D-A26	Cast Iron	1957	68	6	548.16	6	Cast Iron	1957	1	64
2459	8534	00:00.0	2012	37-VILLE-D-A26	Cast Iron	1957	68	6	556.13	6	Cast Iron	1957	1	55
2724	8558	00:00.0	2018	46-HOLL-S-D26	Cast Iron	1908	117	6	339.35	6	Cast Iron	1908	1	110
2222	8565	00:00.0	2006	68-MAINE-P-A26	Cast Iron	1930	95	6	317.48	6	Cast Iron	1930	1	76
2195	8566	00:00.0	2005	68-MAINE-P-A46	Cast Iron	1930	95	6	442.98	6	Cast Iron	1930	1	75
2439	8567	00:00.0	2011	68-MAINE-P-B18	Cast Iron	1930	95	10	568.96	10	Cast Iron	1930	1	81
2649	8569	00:00.0	2016	67-OBAN-A-E16	Cast Iron	1931	94	6	333.75	6	Cast Iron	1931	1	85
2084	8577	00:00.0	2003	57-MCKI-A-A68	Cast Iron	1941	84	10	119.08	10	Cast Iron	1941	1	62
2342	8579	00:00.0	2008	38-WILLN-S-B14	Cast Iron	1909	116	2	481.32	2	Cast Iron	1909	1	99
2421	8579	00:00.0	2010	38-WILLN-S-B14	Cast Iron	1909	116	2	481.32	2	Cast Iron	1909	1	101
2842	8579	00:00.0	2020	38-WILLN-S-B14	Cast Iron	1909	116	2	481.32	2	Cast Iron	1909	1	111
2919	8579	00:00.0	2022	38-WILLN-S-B14	Cast Iron	1909	116	2	481.32	2	Cast Iron	1909	1	113
2048	8580	00:00.0	2003	38-30THN-S-A710	Cast Iron	1935	90	10	647.28	10	Cast Iron	1935	1	68
2040	8594	00:00.0	2003	39-WELL-A-B14	Ductile Iron	2004	21	8	291.29	8	Ductile Iron	2004	1	-1
2026	8595	00:00.0	2002	39-WELL-A-A14	Ductile Iron	2004	21	8	555.53	8	Ductile Iron	2004	1	-2
2061	8595	00:00.0	2003	39-WELL-A-A14	Ductile Iron	2004	21	8	555.53	8	Ductile Iron	2004	1	-1
2098	8595	00:00.0	2004	39-WELL-A-A14	Ductile Iron	2004	21	8	555.53	8	Ductile Iron	2004	1	0
1985	8618	00:00.0	2001	58-OHIO-S-A26	Cast Iron	1929	96	6	446.05	6	Cast Iron	1929	1	72
2481	8643	00:00.0	2012	37-GRAN-S-A26	Cast Iron	1935	90	6	350.74	6	Cast Iron	1935	1	77
2042	8678	00:00.0	2003	58-MAINE-S-A210	Cast Iron	1920	105	10	528.07	10	Cast Iron	1920	1	83
2201	8708	00:00.0	2005	68-MAINE-S-H36	Cast Iron	1947	78	6	879.36	6	Cast Iron	1947	1	58
2328	8709	00:00.0	2008	24-DERBD-R-B16	Ductile Iron	1979	46	6	425.3	6	Ductile Iron	1979	1	29
2775	8710	00:00.0	2019	34-DERBD-R-B16	Ductile Iron	1979	46	6	830.29	6	Ductile Iron	1979	1	40
2516	8738	00:00.0	2013	56-CEDAN-S-A416	Cast Iron	1930	95	16	297.38	16	Cast Iron	1930	1	83
2934	8742	00:00.0	2022	28-PARK-R-A14	Cast Iron	1954	71	2	519.45	2	Ductile Iron	1954	1	68
1968	8752	00:00.0	2001	56-WELL-A-B16	Cast Iron	1931	94	6	634.14	6	Cast Iron	1931	1	70
2131	8752	00:00.0	2004	56-WELL-A-B16	Cast Iron	1931	94	6	634.14	6	Cast Iron	1931	1	73
2360	8752	00:00.0	2009	56-WELL-A-B16	Cast Iron	1931	94	6	634.14	6	Cast Iron	1931	1	78
2693	8752	00:00.0	2017	56-WELL-A-B16	Cast Iron	1931	94	6	634.14	6	Cast Iron	1931	1	86
2644	8768	00:00.0	2016	58-3RDS-S-D68	Cast Iron	1920	105	8	291.66	8	Cast Iron	1920	1	96
2612	8805	00:00.0	2015	34-DERBD-R-C18	Asbestos Cement	1979	46	8	508.62	8	Asbestos Cement	1979	1	36
2929	8810	00:00.0	2022	34-CHURD-R-A16	Ductile Iron	1970	55	6	476.43	6	Ductile Iron	1970	1	52
2073	8828	00:00.0	2003	36-STAR-R-A16	Cast Iron	1940	85	6	742.75	6	Cast Iron	1940	1	63
2779	8828	00:00.0	2019	36-STAR-R-A16	Cast Iron	1940	85	6	742.75	6	Cast Iron	1940	1	79
1940	8830	00:00.0	2000	36-PIER-B-A26	Cast Iron	1972	53	6	376.92	6	Cast Iron	1972	1	28
2002	8830	00:00.0	2002	36-PIER-B-A26	Cast Iron	1972	53	6	376.92	6	Cast Iron	1972	1	30
2384	8832	00:00.0	2010	36-PIER-B-A36	Cast Iron	1940	85	6	372.5	6	Cast Iron	1940	1	70
2774	8832	00:00.0	2019	36-PIER-B-A36	Cast Iron	1940	85	6	372.5	6	Cast Iron	1940	1	79
2597	8834	00:00.0	2015	46-PIER-B-A46	Cast Iron	1940	85	6	817.15	6	Cast Iron	1940	1	75
2336	8835	00:00.0	2008	46-PIER-B-A56	Cast Iron	1940	85	6	596.44	6	Cast Iron	1940	1	68
2499	8835	00:00.0	2013	46-PIER-B-A56	Cast Iron	1940	85	6	596.44	6	Cast Iron	1940	1	73
2032	8836	00:00.0	2002	46-BACH-A-A16	Cast Iron	1948	77	6	1820.65	6	Cast Iron	1948	1	54
2099	8836	00:00.0	2004	46-BACH-A-A16	Cast Iron	1948	77	6	1820.65	6	Cast Iron	1948	1	56
2156	8836	00:00.0	2004	46-BACH-A-A16	Cast Iron	1948	77	6	1820.65	6	Cast Iron	1948	1	56
2250	8836	00:00.0	2007	46-BACH-A-A16	Cast Iron	1948	77	6	1820.65	6	Cast Iron	1948	1	59
2435	8836	00:00.0	2011	46-BACH-A-A16	Cast Iron	1948	77	6	1820.65	6	Cast Iron	1948	1	63
2522	8836	00:00.0	2013	46-BACH-A-A16	Cast Iron	1948	77	6	1820.65	6	Cast Iron	1948	1	65
2575	8836	00:00.0	2014	46-BACH-A-A16	Cast Iron	1948	77	6	1820.65	6	Cast Iron	1948	1	66
2580	8837	00:00.0	2014	46-STAR-R-A46	Cast Iron	1940	85	6	143.02	6	Cast Iron	1940	1	74
1933	8839	00:00.0	2000	36-STAR-R-A36	Cast Iron	1940	85	6	682.6	6	Cast Iron	1940	1	60
2265	8839	00:00.0	2007	36-STAR-R-A36	Cast Iron	1940	85	6	682.6	6	Cast Iron	1940	1	67
2708	8839	00:00.0	2018	36-STAR-R-A36	Cast Iron	1940	85	6	682.6	6	Cast Iron	1940	1	78
2078	8892	00:00.0	2003	37-MAPL-R-A14	Cast Iron	1929	96	3	499.09	3	Cast Iron	1929	1	74
2295	8892	00:00.0	2008	37-MAPL-R-A14	Cast Iron	1929	96	3	499.09	3	Cast Iron	1929	1	79
2430	8892	00:00.0	2011	37-MAPL-R-A14	Cast Iron	1929	96	3	499.09	3	Cast Iron	1929	1	82
2052	8894	00:00.0	2003	37-VILLE-D-A16	Cast Iron	1957	68	6	434.06	6	Cast Iron	1957	1	46
2149	8894	00:00.0	2004	37-VILLE-D-A16	Cast Iron	1957	68	6	434.06	6	Cast Iron	1957	1	47
2319	8894	00:00.0	2008	37-VILLE-D-A16	Cast Iron	1957	68	6	434.06	6	Cast Iron	1957	1	51
2441	8894	00:00.0	2011	37-VILLE-D-A16	Cast Iron	1957	68	6	434.06	6	Cast Iron	1957	1	54
2726	8895	00:00.0	2018	37-VILL-P-A14DD	Cast Iron	1957	68	2	878.05	2	Cast Iron	NULL	1	61
2706	8896	00:00.0	2018	37-CENT-D-A16	Cast Iron	1950	75	6	394.83	6	Ductile Iron	1950	1	68
2088	8899	00:00.0	2004	37-SHARV-R-B24	Cast Iron	1957	68	4	317.54	4	Cast Iron	1957	1	47
2416	8899	00:00.0	2010	37-SHARV-R-B24	Cast Iron	1957	68	4	317.54	4	Cast Iron	1957	1	53
2417	8899	00:00.0	2010	37-SHARV-R-B24	Cast Iron	1957	68	4	317.54	4	Cast Iron	1957	1	53
2479	8899	00:00.0	2012	37-SHARV-R-B24	Cast Iron	1957	68	4	317.54	4	Cast Iron	1957	1	55
2504	8899	00:00.0	2013	37-SHARV-R-B24	Cast Iron	1957	68	4	317.54	4	Cast Iron	1957	1	56
2623	8899	00:00.0	2015	37-SHARV-R-B24	Cast Iron	1957	68	4	317.54	4	Cast Iron	1957	1	58
2824	8899	00:00.0	2020	37-SHARV-R-B24	Cast Iron	1957	68	4	317.54	4	Cast Iron	1957	1	63
1914	8900	00:00.0	2000	37-MAXO-A-B24	Cast Iron	1957	68	2	331.51	2	Cast Iron	1957	1	43
2118	8900	00:00.0	2004	37-MAXO-A-B24	Cast Iron	1957	68	2	331.51	2	Cast Iron	1957	1	47
2165	8900	00:00.0	2005	37-MAXO-A-B24	Cast Iron	1957	68	2	331.51	2	Cast Iron	1957	1	48
2247	8900	00:00.0	2007	37-MAXO-A-B24	Cast Iron	1957	68	2	331.51	2	Cast Iron	1957	1	50
2498	8900	00:00.0	2013	37-MAXO-A-B24	Cast Iron	1957	68	2	331.51	2	Cast Iron	1957	1	56
2685	8900	00:00.0	2017	37-MAXO-A-B24	Cast Iron	1957	68	2	331.51	2	Cast Iron	1957	1	60
2686	8900	00:00.0	2017	37-MAXO-A-B24	Cast Iron	1957	68	2	331.51	2	Cast Iron	1957	1	60
1917	8901	00:00.0	2000	37-SHER-R-A16	Cast Iron	1957	68	6	314.75	6	Cast Iron	1957	1	43
2279	8901	00:00.0	2008	37-SHER-R-A16	Cast Iron	1957	68	6	314.75	6	Cast Iron	1957	1	51
1951	8906	00:00.0	2001	37-SHAR-C-A16	Cast Iron	1963	62	4	209.29	4	Cast Iron	1963	1	38
2782	8911	00:00.0	2019	37-GRAN-R-D26	Cast Iron	1931	94	6	480.03	6	Cast Iron	1931	1	88
2241	8920	00:00.0	2007	38-21STN-S-F112	Cast Iron	1926	99	12	276.73	12	Cast Iron	1926	1	81
2062	8924	00:00.0	2003	39-31STS-S-A24	Cast Iron	1934	91	4	595.38	4	Cast Iron	1934	1	69
2834	8924	00:00.0	2020	39-31STS-S-A24	Cast Iron	1934	91	4	595.38	4	Cast Iron	1934	1	86
2080	8926	00:00.0	2003	39-WINT-A-B16	Cast Iron	1943	82	6	927.21	6	Cast Iron	1943	1	60
2603	8929	00:00.0	2015	39-WILLS-S-E14	Cast Iron	1909	116	2	188.25	2	Cast Iron	1909	1	106
2452	8930	00:00.0	2011	39-RIDG-R-A16D	Cast Iron	1959	66	6	439.64	6	Cast Iron	1959	1	52
1999	8931	00:00.0	2001	39-SENE-D-A16	Cast Iron	1957	68	6	517.23	6	Cast Iron	1957	1	44
2715	8933	00:00.0	2018	39-GRAN-S-B26	Cast Iron	1912	113	6	118.17	6	Cast Iron	1912	1	106
1971	8939	00:00.0	2001	39-WILLS-S-A110	Cast Iron	1909	116	10	512.22	10	Cast Iron	1909	1	92
2569	8947	00:00.0	2014	39-BUCK-A-D34	Galvanized	1935	90	2	278.44	2	Galvanized	1935	1	79
2647	8947	00:00.0	2016	39-BUCK-A-D34	Galvanized	1935	90	2	278.44	2	Galvanized	1935	1	81
2747	8947	00:00.0	2018	39-BUCK-A-D34	Galvanized	1935	90	2	278.44	2	Galvanized	1935	1	83
2894	8947	00:00.0	2021	39-BUCK-A-D34	Galvanized	1935	90	2	278.44	2	Galvanized	1935	1	86
2790	8952	00:00.0	2019	42-AUDR-D-C16	Ductile Iron	1984	41	6	429.27	6	Ductile Iron	1984	1	35
2838	8953	00:00.0	2020	42-AUDRE-D-A16	Asbestos Cement	1962	63	6	1202.43	6	Asbestos Cement	1962	1	58
2911	8962	00:00.0	2022	45-NWTP-C116	Cast Iron	1952	73	24	1707.7	24	Ductile Iron	1952	1	70
2879	8964	00:00.0	2021	45-CEDAR-R-A216	Ductile Iron	1970	55	16	1542.56	16	Ductile Iron	1970	1	51
2881	8964	00:00.0	2021	45-CEDAR-R-A216	Ductile Iron	1970	55	16	1542.56	16	Ductile Iron	1970	1	51
2914	8964	00:00.0	2022	45-CEDAR-R-A216	Ductile Iron	1970	55	16	1542.56	16	Ductile Iron	1970	1	52
2401	8967	00:00.0	2010	45-WATEW-R-A36	Cast Iron	1971	54	6	53.93	6	Cast Iron	1971	1	39
1929	8970	00:00.0	2000	45-RIVE-D-B18	Cast Iron	1961	64	6	985.86	6	Ductile Iron	1961	1	39
2720	8972	00:00.0	2018	45-TAYL-A-A16	Cast Iron	1961	64	6	916.69	6	Cast Iron	1961	1	57
1960	8974	00:00.0	2001	35-DEO-D-B112	Ductile Iron	1999	26	12	1098.35	12	Ductile Iron	1999	1	2
1928	8995	00:00.0	2000	19-RIVE-R-A112	Ductile Iron	1999	26	12	1133.33	12	Ductile Iron	1999	1	1
1990	8995	00:00.0	2001	19-RIVE-R-A112	Ductile Iron	1999	26	12	1133.33	12	Ductile Iron	1999	1	2
2304	8995	00:00.0	2008	19-RIVE-R-A112	Ductile Iron	1999	26	12	1133.33	12	Ductile Iron	1999	1	9
2513	8995	00:00.0	2013	19-RIVE-R-A112	Ductile Iron	1999	26	12	1133.33	12	Ductile Iron	1999	1	14
2614	8997	00:00.0	2015	19-THOR-D-A112	Cast Iron	1970	55	12	373.29	12	Cast Iron	1970	1	45
2288	8999	00:00.0	2008	19-CHERV-R-B18	Cast Iron	1966	59	8	1079.07	8	Cast Iron	1966	1	42
2769	9007	00:00.0	2019	19-CHAL-A-A18	Ductile Iron	1985	40	8	727.96	8	Ductile Iron	1985	1	34
2812	9013	00:00.0	2020	110-THOR-D-B18	Ductile Iron	1970	55	8	1202.87	8	Ductile Iron	1970	1	50
2628	9021	00:00.0	2015	27-STON-D-B16	Cast Iron	1969	56	6	396.82	6	Cast Iron	1969	1	46
2874	9022	00:00.0	2021	27-GOLD-D-A16	Ductile Iron	1968	57	6	554.99	6	Ductile Iron	1968	1	53
2518	9023	00:00.0	2013	27-JONA-L-A16	Ductile Iron	1983	42	6	958.53	6	Ductile Iron	1983	1	30
2642	9023	00:00.0	2016	27-JONA-L-A16	Ductile Iron	1983	42	6	958.53	6	Ductile Iron	1983	1	33
2926	9023	00:00.0	2022	27-JONA-L-A16	Ductile Iron	1983	42	6	958.53	6	Ductile Iron	1983	1	39
2890	9027	00:00.0	2021	27-CRAI-P-A16	Cast Iron	1972	53	6	994.47	6	Cast Iron	1972	1	49
1994	9028	00:00.0	2001	27-PLEAV-R-A46	Cast Iron	1977	48	6	321.57	6	Cast Iron	1977	1	24
2663	9028	00:00.0	2016	27-PLEAV-R-A46	Cast Iron	1977	48	6	321.57	6	Cast Iron	1977	1	39
2128	9033	00:00.0	2004	28-HIGH-B-A14	Cast Iron	1960	65	2	896.95	2	Cast Iron	1960	1	44
2361	9033	00:00.0	2009	28-HIGH-B-A14	Cast Iron	1960	65	2	896.95	2	Cast Iron	1960	1	49
2711	9033	00:00.0	2018	28-HIGH-B-A14	Cast Iron	1960	65	2	896.95	2	Cast Iron	1960	1	58
2823	9033	00:00.0	2020	28-HIGH-B-A14	Cast Iron	1960	65	2	896.95	2	Cast Iron	1960	1	60
2827	9033	00:00.0	2020	28-HIGH-B-A14	Cast Iron	1960	65	2	896.95	2	Cast Iron	1960	1	60
2090	9038	00:00.0	2004	29-WEST-A-A26	Ductile Iron	1973	52	6	812.13	6	Ductile Iron	1973	1	31
2607	9038	00:00.0	2015	29-WEST-A-A26	Ductile Iron	1973	52	6	812.13	6	Ductile Iron	1973	1	42
2771	9038	00:00.0	2019	29-WEST-A-A26	Ductile Iron	1973	52	6	812.13	6	Ductile Iron	1973	1	46
2889	9038	00:00.0	2021	29-WEST-A-A26	Ductile Iron	1973	52	6	812.13	6	Ductile Iron	1973	1	48
2173	9040	00:00.0	2005	29-34THN-S-B14	Galvanized	1941	84	2	365.87	2	Galvanized	1941	1	64
2432	9042	00:00.0	2011	39-MOUN-R-A16	Cast Iron	1934	91	6	567.32	6	Cast Iron	1934	1	77
2138	9054	00:00.0	2004	47-SHIEE-S-C16	Cast Iron	1916	109	6	449.58	6	Cast Iron	1916	1	88
2611	9054	00:00.0	2015	47-SHIEE-S-C16	Cast Iron	1916	109	6	449.58	6	Cast Iron	1916	1	99
2462	9056	00:00.0	2012	47-CASE-A-B18	Cast Iron	1916	109	6	413.75	6	Ductile Iron	1916	1	96
2553	9057	00:00.0	2014	47-CASE-A-C16	Cast Iron	1916	109	6	287.32	6	Ductile Iron	1916	1	98
2901	9079	00:00.0	2022	48-MERC-S-A16	Cast Iron	1923	102	6	831.74	6	Cast Iron	1923	1	99
2744	9093	00:00.0	2018	48-4THN-S-A46	Cast Iron	1907	118	6	466.01	6	Cast Iron	1907	1	111
1944	9108	00:00.0	2000	49-WEHR-A-B112	Cast Iron	1920	105	12	345.29	12	Cast Iron	1920	1	80
2366	9110	00:00.0	2009	49-UNIO-S-I16	Asbestos Cement	1957	68	6	575.09	6	Asbestos Cement	1957	0	52
2675	9112	00:00.0	2017	49-FORR-S-A46	Cast Iron	1941	84	6	754.01	6	Cast Iron	1941	1	76
2501	9116	00:00.0	2012	49-EDGE-D-B26	Cast Iron	1959	66	6	735.4	6	Cast Iron	1959	1	53
2579	9118	00:00.0	2014	49-FORR-S-B16	Cast Iron	1941	84	6	1031.34	6	Cast Iron	1941	1	73
2728	9118	00:00.0	2018	49-FORR-S-B16	Cast Iron	1941	84	6	1031.34	6	Cast Iron	1941	1	77
2568	9126	00:00.0	2014	49-ORCH-S-A16	Cast Iron	1917	108	6	890.56	6	Cast Iron	1917	1	97
2573	9126	00:00.0	2014	49-ORCH-S-A16	Cast Iron	1917	108	6	890.56	6	Cast Iron	1917	1	97
2576	9126	00:00.0	2014	49-ORCH-S-A16	Cast Iron	1917	108	6	890.56	6	Cast Iron	1917	1	97
2363	9133	00:00.0	2009	56-CEDAN-S-A316	Cast Iron	1930	95	16	653.56	16	Cast Iron	1930	1	79
2572	9134	00:00.0	2014	56-WELL-A-A14	Cast Iron	1931	94	4	78.79	4	Cast Iron	1931	1	83
2789	9141	00:00.0	2019	57-ROSEH-A-A16	Cast Iron	1917	108	6	661.05	6	Cast Iron	1917	1	102
2056	9142	00:00.0	2003	57-CEDA-A-A16	Cast Iron	1930	95	6	1074.83	6	Cast Iron	1930	1	73
2253	9142	00:00.0	2007	57-CEDA-A-A16	Cast Iron	1930	95	6	1074.83	6	Cast Iron	1930	1	77
2514	9155	00:00.0	2013	48-HOLL-S-A14	Galvanized	1907	118	1.5	458.91	1.5	Galvanized	1907	1	106
2613	9158	00:00.0	2015	58-2NDS-S-D26	Cast Iron	1907	118	6	578.2	6	Cast Iron	1907	1	108
2317	9169	00:00.0	2008	58-chure-s-b16	Cast Iron	1930	95	6	305.55	6	Cast Iron	1930	1	78
2364	9175	00:00.0	2009	58-morr-s-a36	Cast Iron	1920	105	6	255.61	6	Cast Iron	1920	1	89
2367	9195	00:00.0	2009	58-madi-a-a26	Cast Iron	1910	115	6	1241.51	6	Cast Iron	1910	1	99
2713	9195	00:00.0	2018	58-MADI-A-A26	Cast Iron	1910	115	6	1241.51	6	Cast Iron	1910	1	108
2347	9200	00:00.0	2009	58-HEND-A-A26	Cast Iron	1921	104	6	267.07	6	Cast Iron	1921	1	88
2616	9205	00:00.0	2015	59-HILL-R-A16	Cast Iron	1900	125	6	341.57	6	Cast Iron	1900	1	115
1986	9215	00:00.0	2001	67-EMER-S-A26	Galvanized	1950	75	2	279.01	6	Galvanized	1950	1	51
1966	9216	00:00.0	2001	67-EMER-S-A16	Cast Iron	1950	75	6	185.57	6	Cast Iron	1950	1	51
2014	9216	00:00.0	2002	67-EMER-S-A16	Cast Iron	1950	75	6	185.57	6	Cast Iron	1950	1	52
2402	9219	00:00.0	2010	67-OBAN-A-D38	Cast Iron	1931	94	10	151.03	10	Cast Iron	1931	1	79
2861	9221	00:00.0	2021	67-GARF-A-B26	Cast Iron	1947	78	6	1134.75	6	Cast Iron	1947	1	74
2272	9222	00:00.0	2007	57-GARF-A-B16	Cast Iron	1931	94	6	1810.12	6	Cast Iron	1931	1	76
1912	9224	00:00.0	2000	67-GARF-A-C16	Cast Iron	1947	78	6	900.08	6	Cast Iron	1947	1	53
2290	9224	00:00.0	2008	67-GARF-A-C16	Cast Iron	1947	78	6	900.08	6	Cast Iron	1947	1	61
2584	9224	00:00.0	2014	67-GARF-A-C16	Cast Iron	1947	78	6	900.08	6	Cast Iron	1947	1	67
2702	9224	00:00.0	2017	67-GARF-A-C16	Cast Iron	1947	78	6	900.08	6	Cast Iron	1947	1	70
2904	9224	00:00.0	2022	67-GARF-A-C16	Cast Iron	1947	78	6	900.08	6	Cast Iron	1947	1	75
2625	9229	00:00.0	2015	68-BOLE-A-A14	Cast Iron	1931	94	2	291.13	2	Cast Iron	1931	1	84
2717	9229	00:00.0	2018	68-BOLE-A-A14	Cast Iron	1931	94	2	291.13	2	Cast Iron	1931	1	87
2737	9229	00:00.0	2018	68-BOLE-A-A14	Cast Iron	1931	94	2	291.13	2	Cast Iron	1931	1	87
2772	9229	00:00.0	2019	68-BOLE-A-A14	Cast Iron	1931	94	2	291.13	2	Cast Iron	1931	1	88
2897	9231	00:00.0	2021	68-HAZLN-A-A16	Asbestos Cement	1938	87	6	960.87	6	Asbestos Cement	1938	1	83
1949	9242	00:00.0	2000	68-ECOL-R-A16	Ductile Iron	1970	55	6	1504.1	6	Ductile Iron	1970	1	30
2087	9242	00:00.0	2004	68-ECOL-R-A16	Ductile Iron	1970	55	6	1504.1	6	Ductile Iron	1970	1	34
2129	9242	00:00.0	2004	68-ECOL-R-A16	Ductile Iron	1970	55	6	1504.1	6	Ductile Iron	1970	1	34
2278	9242	00:00.0	2008	68-ECOL-R-A16	Ductile Iron	1970	55	6	1504.1	6	Ductile Iron	1970	1	38
2475	9242	00:00.0	2012	68-ECOL-R-A16	Ductile Iron	1970	55	6	1504.1	6	Ductile Iron	1970	1	42
2492	9242	00:00.0	2012	68-ECOL-R-A16	Ductile Iron	1970	55	6	1504.1	6	Ductile Iron	1970	1	42
